"Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Turbulent Kinetic Energy (J/kg)","Specific Dissipation Rate (/s)","Total Pressure (Pa)","X (m)","Y (m)","Z (m)"
0.582197285655621,7.0064540963369e-05,5.64428410453335e-08,0.00612292569438057,2.6051380101393,205.841716227854,18000,3495,-99.8750415038694
0.62194709776849,7.01903486179731e-05,6.30941256719541e-08,0.00624749574449507,1.49342075028656,230.372146570268,18000,3435,-99.7958196245374
0.621959051488296,6.80367371478332e-05,9.53484871625683e-08,0.0062476697568151,1.49345098973256,230.379308231213,18000,3425,-99.7958196245374
0.621951574406025,7.04182030908976e-05,1.14139297011725e-07,0.00624756741751604,1.49343691148633,230.374600053869,18000,3445,-99.7958196245374
0.62197666860221,7.08128489373056e-05,8.0885935529005e-08,0.00624795049627274,1.49350285596634,230.391042792688,18000,3455,-99.7958196245374
0.655163765269189,7.05661515174727e-05,7.00892937976608e-08,0.00658421742759217,0.902647554986743,252.113044156854,18000,3415,-99.6790531096108
0.655146899535796,7.02160152740587e-05,1.22812846055025e-07,0.00658396071229467,0.902623659512416,252.101277214323,18000,3405,-99.6790531096108
0.655152374818361,7.00473484837474e-05,4.1911569786391e-08,0.00658401246083591,0.90262909217696,252.105345989862,18000,3395,-99.6790531096108
0.655175879241943,6.78908449066868e-05,8.89054358067225e-08,0.00658430723996777,0.902662607681817,252.120686120112,18000,3385,-99.6790531096108
0.683456811993774,6.93492173171066e-05,1.93734943076288e-07,0.00708861957464321,0.570247671245794,271.522761677896,18000,3365,-99.5069488989674
0.683463272651472,6.9741824342573e-05,1.22810870255628e-07,0.00708878008673661,0.57025222283379,271.527718234138,18000,3375,-99.5069488989674
0.683508981021884,6.70205732875666e-05,1.40293004026556e-07,0.00708916231685232,0.570288475597519,271.559251578,18000,3345,-99.5069488989674
0.683474067102798,6.91525280334811e-05,7.91336321771056e-08,0.00708877413444079,0.570260326427595,271.535228514542,18000,3355,-99.5069488989674
0.708309270735095,6.55144168086643e-05,3.36815027342656e-07,0.00774547977402312,0.377119409668701,289.249298821249,18000,3305,-99.2532814897807
0.708263929177083,6.76795072911679e-05,2.27341733480078e-07,0.00774502497732223,0.377098608015886,289.216809250604,18000,3315,-99.2532814897807
0.708237100409449,6.79444998551749e-05,4.12044626470131e-07,0.00774481421833607,0.377087355826599,289.196962640386,18000,3325,-99.2532814897807
0.708233482750636,6.83615081999822e-05,2.90995214950003e-07,0.00774492342842439,0.377085280121067,289.194758123359,18000,3335,-99.2532814897807
0.730790535260556,6.31956605356325e-05,-1.92671003794464e-06,0.00854844418633468,0.263502563716852,305.829484051298,18000,3265,-98.8793966542913
0.730742411920025,6.54121811813625e-05,-2.25054304076114e-06,0.00854796531253591,0.263489623534899,305.793846935276,18000,3275,-98.8793966542913
0.7307121963306,6.57862631606831e-05,-1.87291830406911e-06,0.00854775199421357,0.263482582839908,305.770867348027,18000,3285,-98.8793966542913
0.730704591393202,6.63974754375047e-05,-2.19557099922496e-06,0.00854788210367811,0.263480542244734,305.765575695967,18000,3295,-98.8793966542913
0.752212623021347,6.2683644805779e-05,-1.24898080830366e-05,0.00952030051096715,0.198822191291828,322.110345651502,18000,3235,-98.3283212494641
0.752258701911561,6.04620656159017e-05,-1.18729262316662e-05,0.00952081181781898,0.19883022166066,322.14545805571,18000,3225,-98.3283212494641
0.752184502568516,6.3101462741605e-05,-1.17755418360193e-05,0.0095201076157855,0.198818598446378,322.088329260957,18000,3245,-98.3283212494641
0.752178352055562,6.38593579927477e-05,-1.24428842190917e-05,0.00952031818189764,0.198817919584874,322.083985196841,18000,3255,-98.3283212494641
0.847459111303818,6.64054915053007e-05,3.72414742954795e-05,0.0154911331304928,0.0862712873023242,400.188931057771,18000,3215,-93.5000013411045
0.84746261446923,6.5141016939451e-05,3.67639964853564e-05,0.0154904566465747,0.086269439483293,400.19177044809,18000,3205,-93.5000013411045
0.84749206792787,6.44797274937561e-05,3.67026586946191e-05,0.0154906688817778,0.0862700370165909,400.217542666302,18000,3195,-93.5000013411045
0.84754346037526,6.24058966903744e-05,3.55929501646197e-05,0.0154917182259036,0.0862736037401257,400.26191000428,18000,3185,-93.5000013411045
0.913541246294909,5.9994988975913e-05,7.07033067638003e-05,0.0157557107960021,0.0738018012485731,459.790961209076,18000,3165,-84.000002682209
0.913573926086654,6.31844645918004e-05,7.04750636876236e-05,0.0157573721026844,0.0738064675033081,459.82026775047,18000,3175,-84.000002682209
0.913671860954725,5.62956401787661e-05,7.11190958691877e-05,0.0157576093799553,0.0738070182748697,459.91355880222,18000,3145,-84.000002682209
0.913577047126894,6.12276353897489e-05,6.81910704649508e-05,0.0157557911097575,0.0738019440643025,459.823531313145,18000,3155,-84.000002682209
0.969337259975251,4.51874282678783e-05,0.000241390855230293,0.0157925516292713,0.0721229862678579,513.512002809207,18000,3105,-74.000002682209
0.969083006699857,5.19227766241186e-05,0.000253760961518893,0.0157914384448242,0.0721207285769762,513.262841062492,18000,3115,-74.000002682209
0.969046999330925,4.73015498124453e-05,0.000246987093550909,0.0157913744904485,0.0721206223615241,513.22710653607,18000,3125,-74.000002682209
0.969229638482434,5.52878050207825e-05,0.00025629384927066,0.0157924127032104,0.0721227711019743,513.405580799604,18000,3135,-74.000002682209
1.04079591003087,2.71323928560678e-05,-0.000117715087997148,0.015690626488996,0.0716409568608979,586.964627196162,18000,3070,-59.000002682209
1.04072107958747,3.39695592919473e-05,-0.00011921283122705,0.0156905164490907,0.0716407923765046,586.884647128606,18000,3090,-59.000002682209
1.14384696669428,-1.68257434336121e-05,6.52269882791724e-05,0.0153625251885583,0.0711296565225092,702.914119780256,18000,3040,-29.000002682209
0.316802620276086,-0.000163986821128114,-1.03402949280712e-05,0.0074676782759313,0.180792635735584,83.4531108891465,18000,4560.39176005986,-13.0280857647381
0.317323941852989,-0.000157773020871013,-1.57066635461649e-05,0.00646457338119461,0.244022228547717,83.6251069642866,18000,4557.62873165811,-13.6954901799229
0.316515843475309,-0.000154968939764081,-1.44156032496054e-05,0.00555500205632985,0.342564308961332,83.3645227950799,18000,4552.62062858365,-14.4788257284388
0.313847339748593,-0.000137694224258457,-1.35924886123324e-05,0.00473750247739005,0.502464761452621,82.5033078661548,18000,4547.63028966339,-15.1782718186741
0.308692318242538,-0.00014576890267838,-1.53808791357732e-05,0.00401986748337811,0.779473718137495,80.8666084433088,18000,4542.69842341521,-15.8159054443682
0.300997085666901,-0.000129584722238628,-5.76503806330009e-05,0.00342474082168484,1.31287547929197,78.4074460539136,18000,4535.22220072235,-16.6841693884871
0.289342703881993,-8.50108870431293e-05,-5.42727239657646e-05,0.00305186421621342,2.50519516345059,74.8817026029141,18000,4525.22585651163,-17.870602362486
0.267250498052226,-8.57339115858538e-05,-1.10656749039045e-05,0.00322209074963319,5.83213384836614,68.5874451553643,18000,4518.58481945979,-18.7210300714259
0.202525111613617,-6.6918298680276e-05,1.6652548713883e-05,0.00216897419599594,20.2501980924114,53.1780813472358,18000,4485.36705226715,-23.0480350654304
0.194902299985222,-5.10417386326097e-05,1.86895678909139e-05,0.00202246670367277,19.5544867740965,51.6239148611183,18000,4495.36556916579,-21.6940369993183
0.27124247250674,-6.92669257774882e-05,-8.80456447864265e-06,0.00325513516830368,5.94737146600768,69.8517324658915,18000,4505.19586383573,-20.4187181434942
0.327330811486955,-0.000180443875485328,-2.62438934961411e-06,0.0129175554987983,0.0762156327696477,87.009755116739,18000,4567.5,-6.50000268220901
0.329835122147173,-0.000179737173263469,-5.6801189082216e-07,0.0137611779106843,0.0726202001437995,87.8528090189141,18000,4567.5,-2.00000134110451
0.321062672720097,-0.000182695405886717,-3.24529378002724e-07,0.0105713033739655,0.0960820364059898,84.9275186049861,18000,4567.5,-10.2134898784838
0.320769729044719,-0.000170106958413394,-1.07254859064104e-05,0.00855167112816517,0.14067152478811,84.831065490625,18000,4562.53152414054,-12.245763272982
0.294234803172002,-0.000109379928259274,-1.369055426611e-05,0.00306175581674509,2.54757772619916,76.5125881341665,18000,4513.5174414437,-19.3268027960493
1.15951193406746,-2.49264171217547e-05,-4.98493487736627e-05,0.0151898428211195,0.0708661231636003,721.413675804117,18000,3040,-4.50000134110451
0.324990325688429,4.75993037074304e-05,2.9272128559394e-09,0.00525909073224024,31.5207802007686,86.2574426495086,18000,3625,-99.9899990698493
0.324998860155009,4.90335728047198e-05,1.8099285227338e-09,0.00525935940496133,31.5215837444544,86.2608045338597,18000,3635,-99.9899990698494
0.325011842562036,4.94019973802334e-05,3.1862799970429e-09,0.00525977120535093,31.5228159517388,86.2646902991826,18000,3645,-99.9899990698493
0.325031429954727,4.99044609035615e-05,2.0088537963176e-09,0.00526039125548125,31.5246726036472,86.271723244955,18000,3655,-99.9899990698494
0.467408618507875,6.3950063722964e-05,1.520783284525e-08,0.00749155770998794,11.1046665324422,144.094017675374,18000,3585,-99.9652575936581
0.467427341228369,6.60651073921382e-05,1.01712288811528e-08,0.00749210932781454,11.1051347714469,144.103506600512,18000,3595,-99.9652575936581
0.467455273028469,6.66229996254206e-05,1.71959803896444e-08,0.00749294500733775,11.1058428386826,144.116449406308,18000,3605,-99.9652575936581
0.467495174763693,6.73530143082685e-05,1.24725516307553e-08,0.00749413336976888,11.106840607573,144.136073207686,18000,3615,-99.9652575936581
0.533733763248917,7.19294464055121e-05,2.97855519161925e-08,0.0063926317890142,4.92843220451773,178.12493027976,18000,3575,-99.9287906987377
0.533685634148434,7.13044033049328e-05,3.8765243303254e-08,0.00639161686714376,4.92795268935984,178.098127112715,18000,3565,-99.9287906987377
0.533653768118197,7.10147359983974e-05,2.41780653881564e-08,0.00639094453313501,4.92762607158719,178.081119775149,18000,3555,-99.9287906987377
0.533635145948179,6.89040538849258e-05,3.06956374271341e-08,0.00639056047082589,4.927437759954,178.070450806214,18000,3545,-99.9287906987377
0.582221951425287,7.10413460709228e-05,6.34397737152447e-08,0.00612334216813491,2.60526300694635,205.856014604059,18000,3505,-99.8750415038694
0.582230191117566,7.32582077321455e-05,4.56261784818127e-08,0.00612347530133471,2.60530677473585,205.861409492308,18000,3515,-99.8750415038694
0.582254415330038,7.36081670224298e-05,7.31688123021463e-08,0.00612388475901354,2.60543433944972,205.87545346825,18000,3525,-99.8750415038694
0.582298808772321,7.41171514223904e-05,5.73779829554477e-08,0.00612463939328746,2.60565520139145,205.902410252979,18000,3535,-99.8750415038694
0.621992091088949,7.18140625118158e-05,9.40966487265754e-08,0.00624817524941834,1.49354440905526,230.400456654721,18000,3465,-99.7958196245374
0.621988787321119,7.40336105202143e-05,6.27176636491019e-08,0.00624812154237085,1.49353831259869,230.398815037887,18000,3475,-99.7958196245374
0.622002579978065,7.42897789288271e-05,1.13317071243974e-07,0.00624832327821387,1.49358043646986,230.407200848529,18000,3485,-99.7958196245374
0.622038124688936,7.47370547914135e-05,7.99396789490539e-08,0.00624884990857709,1.49367557276243,230.430311339473,18000,3495,-99.7958196245374
0.655158479155053,7.37803513333787e-05,4.00999598290375e-08,0.00658414974069649,0.902640869760652,252.109541522485,18000,3435,-99.6790531096108
0.655171230273919,7.15366347917899e-05,9.04485567184685e-08,0.00658432096052437,0.902657634619701,252.117645785588,18000,3425,-99.6790531096108
0.65516351305038,7.40256462014829e-05,1.22242379083403e-07,0.00658421840101264,0.902651852910244,252.112522671314,18000,3445,-99.6790531096108
0.655190635602627,7.44557430324389e-05,6.87342759176932e-08,0.00658459324077372,0.902691752319118,252.131181281285,18000,3455,-99.6790531096108
0.68344647395026,7.34616726428803e-05,1.2283652721114e-07,0.00708869927612829,0.570239969470369,271.516040359562,18000,3415,-99.5069488989674
0.683428523449165,7.30747012005327e-05,1.97193105236526e-07,0.00708843110127972,0.570225440660961,271.503025141364,18000,3405,-99.5069488989674
0.683434230972796,7.28839724637292e-05,7.72188755340534e-08,0.00708847616242653,0.570227872944281,271.507413997017,18000,3395,-99.5069488989674
0.683459163916056,7.06700359590312e-05,1.38006628359101e-07,0.00708876738618984,0.570247280669294,271.524435778787,18000,3385,-99.5069488989674
0.708162841329191,7.16657176438422e-05,4.14490927968532e-07,0.00774429873114945,0.377052850336901,289.143146633557,18000,3365,-99.2532814897807
0.708169545201877,7.21048583871805e-05,2.90417968314682e-07,0.00774449197707461,0.377055859118367,289.148437054167,18000,3375,-99.2532814897807
0.708217764401541,6.92707745948117e-05,3.38391744539374e-07,0.00774482995978142,0.377076447899608,289.182955326834,18000,3345,-99.2532814897807
0.70818102225114,7.14358905767806e-05,2.27996916990392e-07,0.00774443898724778,0.377059832217846,289.156716027851,18000,3355,-99.2532814897807
0.730681079654924,6.73843917527578e-05,-1.92512434203213e-06,0.00854775281149958,0.263473035635721,305.747596989078,18000,3305,-98.8793966542913
0.730633723723673,6.95643600992781e-05,-2.24842517910365e-06,0.00854728194087779,0.263460399431806,305.712541418415,18000,3315,-98.8793966542913
0.730605623629016,6.98762828265118e-05,-1.85757836586541e-06,0.00854708565134767,0.263454066175059,305.691145068258,18000,3325,-98.8793966542913
0.730601668078629,7.03516534313836e-05,-2.18755168179808e-06,0.00854724794660923,0.263453162348161,305.688583855367,18000,3335,-98.8793966542913
0.752153736436932,6.4807872619784e-05,-1.1881880185028e-05,0.00952019336512375,0.198812952803741,322.064620732026,18000,3265,-98.3283212494641
0.752103809124632,6.70293200222544e-05,-1.25101384770546e-05,0.00951966803352202,0.198804379764076,322.026555743235,18000,3275,-98.3283212494641
0.752072339279331,6.74629972124828e-05,-1.1768567578813e-05,0.00951946315723721,0.198800339069988,322.001953583059,18000,3285,-98.3283212494641
0.752064271127804,6.81448927561321e-05,-1.24283412035985e-05,0.00951966671779861,0.198799403387023,321.996136443615,18000,3295,-98.3283212494641
0.847379335815694,6.90448285797297e-05,3.67043701864434e-05,0.0154898320958174,0.0862666950498152,400.119740079257,18000,3235,-93.5000013411045
0.847432834056045,6.69415040025949e-05,3.55827537368773e-05,0.0154908864951595,0.0862702989339414,400.165927821918,18000,3225,-93.5000013411045
0.847346835732355,6.97476651842204e-05,3.6767532525468e-05,0.0154896083684624,0.0862660443310048,400.09131419535,18000,3245,-93.5000013411045
0.847339495062762,7.10310560499054e-05,3.72429445473704e-05,0.0154902672775918,0.0862678226709106,400.085149505841,18000,3255,-93.5000013411045
0.913452456782447,6.75578771130366e-05,7.04506898189419e-05,0.0157570262052409,0.0738056381920361,459.706668319991,18000,3215,-84.000002682209
0.913418806815979,6.43782012624773e-05,7.06768938725277e-05,0.0157553768405116,0.0738010023540363,459.676498170182,18000,3205,-84.000002682209
0.913451660493664,6.56112182720142e-05,6.81373138569199e-05,0.0157554716429128,0.0738011624132031,459.706262565632,18000,3195,-84.000002682209
0.913543839049982,6.06496373665714e-05,7.10673251591783e-05,0.0157572961673373,0.0738062529622669,459.793807886934,18000,3185,-84.000002682209
0.968906940547444,5.10864511024453e-05,0.00024676405395378,0.0157912045937254,0.0721203362323028,513.088206488981,18000,3165,-74.000002682209
0.969091294180776,5.92241299300882e-05,0.000256243797447961,0.0157922428695666,0.0721224860655132,513.268334908457,18000,3175,-74.000002682209
0.969196721187719,4.91472225613321e-05,0.000240860841537783,0.0157923646655517,0.0721226721437916,513.372567266934,18000,3145,-74.000002682209
0.968942748650232,5.58531343317542e-05,0.000253555997073882,0.0157912584732622,0.0721204259153394,513.123712971521,18000,3155,-74.000002682209
1.04064919135452,2.97649087270651e-05,-0.000117645288192955,0.0156904761270636,0.0716407408502066,586.808412186833,18000,3110,-59.000002682209
1.0405728001767,3.66455880020594e-05,-0.000119203285378939,0.0156903842612844,0.0716406014388202,586.726737408776,18000,3130,-59.000002682209
1.143694672172,-1.76013367959831e-05,6.52284793777083e-05,0.01536246256517,0.0711295666249107,702.735721180302,18000,3080,-29.000002682209
0.32077122631404,-0.000166156947151348,-1.14047081117193e-05,0.00855131590557312,0.140681275935084,84.7500156326063,18000,4560.24614248295,-12.599360507719
0.321892467983748,-0.000159763360366991,-1.53605377420556e-05,0.00745238973743212,0.18185490353626,85.1218056138733,18000,4557.59032782376,-13.3235820142702
0.321905521084094,-0.000157355394013188,-1.37829145411243e-05,0.00644932497066983,0.24505536886738,85.1280179599418,18000,4552.59416394675,-14.2265425575066
0.320416158779959,-0.00014102892324073,-1.33965766842431e-05,0.00553908833411637,0.343842523224661,84.638610502344,18000,4547.61221963589,-15.0071188670242
0.317053827288236,-0.000149123640387724,-1.48831710512557e-05,0.00472365077065969,0.504369660664354,83.548174038163,18000,4542.68606876659,-15.6997943255709
0.312369273875321,-0.000133482133015174,-5.82359186651432e-05,0.00400465351739113,0.784246344697489,81.982435004717,18000,4535.2135658085,-16.6054197179458
0.30609361263653,-9.06618763114621e-05,-5.57426539564409e-05,0.00341150074360693,1.3289880013691,79.9935566084114,18000,4525.21956261686,-17.8172235991989
0.294224978905843,-9.48461702341043e-05,-1.21160811196331e-05,0.00306176444754151,2.54748009431504,76.3495242515962,18000,4518.58031255197,-18.6848426658733
0.20813354069868,-5.72401396711613e-05,-8.35875707377128e-06,0.00227429282717382,20.7358763187744,54.3466851580722,18000,4475.28702287105,-24.5174091333581
0.286731989624484,-9.34142792696609e-05,2.43671871435921e-05,0.00350116674058172,6.34051966169585,74.2924409368713,18000,4485.36363067382,-23.0235314909366
0.27562899833898,-7.37887349226387e-05,2.64761777958232e-05,0.00329804415960681,6.07238119334334,71.0909084169541,18000,4495.36231759452,-21.6695102322411
0.299222568760855,-7.7074994280187e-05,-9.63643576318919e-06,0.00307381292574163,2.59179267795643,78.0320940013966,18000,4505.19123007944,-20.3825468403832
0.334296833765865,-0.000177347139710718,-4.80136604341618e-06,0.0131079081503465,0.0754729629854359,89.3716827172672,18000,4562.5,-6.50000268220901
0.336754334901855,-0.000178017216639457,-1.33613041540695e-06,0.0138764259542547,0.0723983587533645,90.2165816633826,18000,4562.5,-2.00000134110451
0.327929245553536,-0.000174494881744113,-9.46846574207107e-06,0.0108708384822358,0.0928038670544131,87.21074284377,18000,4562.5,-10.460732187791
0.326027807462073,-0.000166400700982838,-1.5475986139713e-05,0.00853961201308732,0.141991803414719,86.5741176445492,18000,4558.33333336685,-12.3609339018241
0.311677077296662,-0.000115560523998605,-1.43483345778807e-05,0.00340327343995997,1.3475427287455,81.9289409419291,18000,4513.51070921949,-19.2734768768845
1.15935693980748,-2.64268989611257e-05,-4.98855749683623e-05,0.01518983494003,0.0708661158075128,721.229631017403,18000,3080,-4.50000134110451
0.325042105260147,5.07594670052328e-05,2.91288530166052e-09,0.00526073028464397,31.525687787899,86.274829201318,18000,3665,-99.9899990698493
0.325039010025997,5.23498943915326e-05,1.62572977195898e-09,0.00526063078121445,31.5253887057437,86.2743447027293,18000,3675,-99.9899990698494
0.325038242139744,5.29692747700837e-05,2.92214939844193e-09,0.00526060724636601,31.5253169225631,86.2736408090985,18000,3685,-99.9899990698494
0.325042604936692,5.35136393983728e-05,1.9678029531962e-09,0.00526074526533411,31.5257301175818,86.275631545211,18000,3695,-99.9899990698493
0.467524733605726,6.84527435638891e-05,1.58840420231696e-08,0.00749501617366678,11.107588644225,144.149784844546,18000,3625,-99.9652575936581
0.467537117277068,7.05148627011717e-05,1.03692230143728e-08,0.00749537828850922,11.1078980237998,144.156238219074,18000,3635,-99.9652575936581
0.467556098175227,7.10406191773457e-05,1.8154149782448e-08,0.00749594725239016,11.1083807596709,144.164895619723,18000,3645,-99.9652575936581
0.467584585712912,7.17617832903969e-05,1.28012757766308e-08,0.00749679616049729,11.1090907347204,144.179055950578,18000,3655,-99.9652575936581
0.533773636357569,7.29679171239336e-05,3.31028527419468e-08,0.00639347010614095,4.92883600853729,178.146301481868,18000,3585,-99.9287906987377
0.533795573039035,7.53765893370012e-05,2.30870294958506e-08,0.00639392391368548,4.92905722240978,178.158822319651,18000,3595,-99.9287906987377
0.533828369648289,7.60103318798399e-05,3.80176477373675e-08,0.00639461473081748,4.92939357576854,178.176327470327,18000,3605,-99.9287906987377
0.533875023924345,7.68461101985622e-05,2.82764502846328e-08,0.00639559699234168,4.92985852234117,178.202360830238,18000,3615,-99.9287906987377
0.582447129428245,7.83860738347968e-05,5.68507893873151e-08,0.00612711097761571,2.60641126662447,205.991056884151,18000,3575,-99.8750415038694
0.582393298343888,7.7702499979917e-05,7.52276411999876e-08,0.00612620222614952,2.60614253915327,205.958447119419,18000,3565,-99.8750415038694
0.582357465412055,7.73874383889818e-05,4.64943326312353e-08,0.00612560471403054,2.60595564924358,205.937480386431,18000,3555,-99.8750415038694
0.582336511017403,7.50967945442893e-05,6.17572344220958e-08,0.00612526723449238,2.60584662832639,205.924490003431,18000,3545,-99.8750415038694
0.622065291601406,7.57757605811305e-05,9.2946109978648e-08,0.00624923519832073,1.49374980778765,230.447211865235,18000,3505,-99.7958196245374
0.622074537602013,7.81272022321144e-05,6.06575719364321e-08,0.00624935216594334,1.4937786616467,230.453584481084,18000,3515,-99.7958196245374
0.622101392346362,7.85008750628129e-05,1.10937722387808e-07,0.00624973001515887,1.49385716779466,230.470296014679,18000,3525,-99.7958196245374
0.622150189262649,7.90534202211173e-05,8.07514626084998e-08,0.00625043600358735,1.49398931790636,230.501873533627,18000,3535,-99.7958196245374
0.655207332020309,7.54977646417295e-05,8.86446939045186e-08,0.00658480569266782,0.902716234389004,252.141975454131,18000,3465,-99.6790531096108
0.655204010481435,7.78099169733844e-05,3.91327526253727e-08,0.00658474571709816,0.902714264850518,252.14020922443,18000,3475,-99.6790531096108
0.655219199250146,7.80848011528784e-05,1.2101976135188e-07,0.00658493474788445,0.902741162413645,252.150003321,18000,3485,-99.6790531096108
0.655257716485459,7.85697225732353e-05,6.70837692387345e-08,0.00658544139876437,0.902798924774244,252.176319917768,18000,3495,-99.6790531096108
0.683441013099633,7.67566103617427e-05,7.56027861106752e-08,0.00708862366043153,0.57023624979158,271.512261337647,18000,3435,-99.5069488989674
0.683454355728363,7.44513426286725e-05,1.39621519787641e-07,0.00708880154970506,0.570245468426303,271.521149104624,18000,3425,-99.5069488989674
0.683446634427788,7.70259701648973e-05,1.96364336893334e-07,0.00708868902379791,0.570243786590939,271.515801241079,18000,3445,-99.5069488989674
0.683475641053186,7.74977694806315e-05,1.20792631293653e-07,0.00708906557000151,0.570268045066342,271.536565474721,18000,3455,-99.5069488989674
0.7081519557042,7.59317016806606e-05,2.92608024884104e-07,0.0077444388899649,0.377049355194226,289.13575955978,18000,3415,-99.2532814897807
0.708133006321674,7.54980824334232e-05,4.21198658016588e-07,0.00774414730567727,0.377040356980268,289.121571364126,18000,3405,-99.2532814897807
0.708138858805782,7.52744109792724e-05,2.24384830880911e-07,0.00774418760146716,0.377041144743822,289.126203349387,18000,3395,-99.2532814897807
0.708164957716348,7.30284322763818e-05,3.35802915556163e-07,0.00774448876583744,0.377052479393998,289.144707783285,18000,3385,-99.2532814897807
0.730527545487413,7.36842665276552e-05,-1.8527040685624e-06,0.00854662415025531,0.263433620712145,305.632766808368,18000,3365,-98.8793966542913
0.730534507981425,7.41821593781781e-05,-2.18897407819788e-06,0.00854686456661312,0.263435812060868,305.638383485287,18000,3375,-98.8793966542913
0.730584780882389,7.12304615007184e-05,-1.91860132287392e-06,0.00854716783847611,0.263447471119829,305.67556653211,18000,3345,-98.8793966542913
0.730546509443406,7.34078963321078e-05,-2.24941402993594e-06,0.00854675439034303,0.263437353021975,305.647321819983,18000,3355,-98.8793966542913
0.752039193499206,6.90771161040985e-05,-1.18685395536588e-05,0.00951954388851754,0.198794384407825,321.976415823629,18000,3305,-98.3283212494641
0.751990101054151,7.12589286796327e-05,-1.24943105144426e-05,0.00951902662061105,0.198786024919465,321.939002186343,18000,3315,-98.3283212494641
0.75196088238668,7.1629460001426e-05,-1.17424693418672e-05,0.00951883827948894,0.19878246035873,321.916133309095,18000,3325,-98.3283212494641
0.751956692763888,7.21771548857226e-05,-1.24218739982559e-05,0.00951907400690922,0.19878227631525,321.913302877734,18000,3335,-98.3283212494641
0.847308099078587,7.16087441192925e-05,3.55436921577025e-05,0.0154900078616652,0.0862667305018378,400.057699693339,18000,3265,-93.5000013411045
0.847250198476473,7.37084197161492e-05,3.66698311082674e-05,0.015488938866997,0.0862630562360687,400.007696975355,18000,3275,-93.5000013411045
0.847213962109249,7.4433748894645e-05,3.67312940615348e-05,0.0154887047416403,0.0862623476761114,399.976023707741,18000,3285,-93.5000013411045
0.847204470776408,7.56491921584561e-05,3.72215905018163e-05,0.0154893574454656,0.0862640944581854,399.967987266997,18000,3295,-93.5000013411045
0.913327739914082,7.00995175531993e-05,6.80915949866038e-05,0.0157551182239776,0.0738003122514537,459.59037777619,18000,3235,-84.000002682209
0.913422027180334,6.50743818933828e-05,7.10425582743025e-05,0.0157569423724379,0.0738054056877241,459.679920501648,18000,3225,-84.000002682209
0.913291840389237,6.88884685900602e-05,7.06213812240772e-05,0.0157550250910282,0.0738001538799246,459.557756131077,18000,3245,-84.000002682209
0.913321656245682,7.20446685857129e-05,7.03577369526739e-05,0.0157566762266726,0.0738047940841501,459.584331795845,18000,3255,-84.000002682209
0.968960932281337,6.31880672263522e-05,0.000256330441918354,0.0157920112717663,0.0721220991904406,513.139015957098,18000,3215,-74.000002682209
0.968776125006232,5.48976510070682e-05,0.000246440689701877,0.0157909850992209,0.072119968290898,512.958472318522,18000,3205,-74.000002682209
0.968809712499302,5.97804272389466e-05,0.000253531491059079,0.0157910651261271,0.0721201028571104,512.991787478281,18000,3195,-74.000002682209
0.969061395859421,5.3003065563417e-05,0.00024079017352277,0.0157921806166241,0.0721223629642318,513.238335006483,18000,3185,-74.000002682209
1.04042750314486,3.92297830357379e-05,-0.000119324464123642,0.0156902954641891,0.0716404749591259,586.572015064005,18000,3170,-59.000002682209
1.04050195370442,3.23371259934788e-05,-0.000117548117887859,0.015690375213549,0.0716405960140973,586.651668018594,18000,3150,-59.000002682209
1.14353560398969,-1.86017699367739e-05,6.51946212362342e-05,0.0153624174145463,0.0711295023823096,702.549407455707,18000,3120,-29.000002682209
0.326024796443982,-0.000161539649646345,-1.49803537398143e-05,0.00853952712543945,0.141993656041599,86.4940362402642,18000,4557.53372376496,-12.7754203040569
0.326623114654233,-0.000159376659176908,-1.27721082579057e-05,0.00743517230745633,0.182836546850533,86.6960384764355,18000,4552.55515725506,-13.8546979750173
0.32595294269412,-0.000143963749933174,-1.29112394252675e-05,0.00642899863882898,0.245975446809041,86.4728097544935,18000,4547.585585906,-14.7548535351232
0.323775865181296,-0.000151749323434817,-1.39041517326705e-05,0.00551986199130796,0.344916084387141,85.7559472884812,18000,4542.6678590337,-15.5286561147567
0.320969771765264,-0.000136064335791513,-5.83658186274079e-05,0.00470012289671445,0.506690962264496,84.7742601622159,18000,4535.20083865781,-16.4893491998222
0.317932404335125,-9.47669903360167e-05,-5.63389633958211e-05,0.00397620795932447,0.791384343074989,83.7799102107557,18000,4525.21028593516,-17.7385477054597
0.311665824333803,-0.000100892802544496,-1.27712306743597e-05,0.00340332671743652,1.34749869707419,81.7652396865966,18000,4518.57366887285,-18.6315055254356
0.212281581820738,-3.61540301949648e-05,-5.46814402215793e-06,0.00235391535893201,21.0955667420897,55.2388842860159,18000,4469.04330648418,-25.4452819748962
0.295139535214554,-7.95463820684075e-05,-1.19648299948569e-05,0.0036159027262407,6.57086556768537,76.7879259332517,18000,4475.28345434199,-24.4929263956513
0.317531945057145,-0.000102319444047404,2.64217304606596e-05,0.00327437355996571,2.74838819255028,83.8306224645083,18000,4485.35858752803,-22.9874152473521
0.304676889949274,-8.22561990771834e-05,2.85869818489923e-05,0.00309462535231083,2.64085472287805,79.729852084718,18000,4495.35752504723,-21.6333598047018
0.317373825561153,-8.23257748498639e-05,-1.01065515749979e-05,0.00339627974223061,1.36711894897906,83.7679941571501,18000,4505.18440030492,-20.3292333234579
