"Iteration","volume avg. inflow (row-1_turbine-1) Monitor: volume avg. inflow (row-1_turbine-1) Monitor (m/s)","volume avg. inflow (row-1_turbine-2) Monitor: volume avg. inflow (row-1_turbine-2) Monitor (m/s)","volume avg. inflow (row-1_turbine-3) Monitor: volume avg. inflow (row-1_turbine-3) Monitor (m/s)","volume avg. inflow (row-1_turbine-4) Monitor: volume avg. inflow (row-1_turbine-4) Monitor (m/s)","volume avg. inflow (row-1_turbine-5) Monitor: volume avg. inflow (row-1_turbine-5) Monitor (m/s)","volume avg. inflow (row-2_turbine-1) Monitor: volume avg. inflow (row-2_turbine-1) Monitor (m/s)","volume avg. inflow (row-2_turbine-2) Monitor: volume avg. inflow (row-2_turbine-2) Monitor (m/s)","volume avg. inflow (row-2_turbine-3) Monitor: volume avg. inflow (row-2_turbine-3) Monitor (m/s)","volume avg. inflow (row-2_turbine-4) Monitor: volume avg. inflow (row-2_turbine-4) Monitor (m/s)"
158.0,1.0040342086738034,1.0024547469025598,1.002636279626771,1.0024513743716952,1.0040312266766045,1.0398365789012707,1.0394075698202123,1.039393634915345,1.0398538544067886
159.0,1.0040363453363903,1.0024508275291344,1.0026293944890834,1.0024474031830777,1.004033608614502,1.039844513143607,1.0393799541960416,1.0393661092407522,1.0398612531543945
160.0,1.0040384329718914,1.0024474037110078,1.0026234748125906,1.0024442589428177,1.0040358944116,1.0398521764805928,1.0393546631808435,1.0393400993980635,1.0398683596460458
161.0,1.0040402820522356,1.0024446781101097,1.0026186656202232,1.0024415886135611,1.004037894677917,1.0398580785306617,1.0393324692991792,1.0393174498598887,1.0398743906055934
162.0,1.004044833010576,1.0024431924051176,1.0026140082263377,1.0024401508922132,1.0040427598082151,1.03986485976942,1.0393103047834598,1.0392956453255453,1.039881552385393
163.0,1.0040471081606197,1.0024414312867322,1.00261021752305,1.0024384751338424,1.004045161029133,1.0398699899062618,1.0392897077858856,1.0392750221450278,1.039886680706442
164.0,1.0040479420275814,1.0024394241537407,1.0026066467965082,1.0024366019225892,1.0040463167505493,1.0398731965403594,1.0392620752650774,1.0392479603680924,1.0398897910754727
165.0,1.004049073787266,1.0024378615397596,1.002603743179956,1.002435208586517,1.0040476693378761,1.0398745505207336,1.0392404877580785,1.0392266507785732,1.0398908261855904
166.0,1.0040491071662003,1.002435483916705,1.002600002068545,1.0024330488679747,1.0040474683928444,1.0398746567610633,1.0392143035809553,1.0392007236043375,1.0398902302395558
167.0,1.0040489911770751,1.0024337431908903,1.0025972570707418,1.0024314234493696,1.0040474467841147,1.0398734903309743,1.0391927339770732,1.0391793991815763,1.039888250962765
168.0,1.004048457149259,1.002431387101517,1.002593621562208,1.0024293010943495,1.0040468614692406,1.0398725182533697,1.0391699428636862,1.0391571477525308,1.0398865615793038
169.0,1.0040478280309668,1.0024296853027495,1.0025910047038469,1.002427719344746,1.0040463019249664,1.0398708748663634,1.0391508388411064,1.0391383946571595,1.0398842674735989
170.0,1.0040478864613271,1.0024285432349613,1.002588360848263,1.002426696186936,1.0040465904187266,1.0398743139057867,1.039139471603032,1.0391268525648747,1.0398864251385067
171.0,1.0040479641216857,1.002427520243757,1.0025865085707486,1.0024257797478178,1.0040468685467836,1.0398768176493263,1.039126950652828,1.0391144162000079,1.0398881250645415
172.0,1.0040482308357583,1.0024267511969422,1.002585025650664,1.002425146174268,1.0040472108513456,1.0398798998256638,1.0391149825189954,1.0391029621510683,1.0398909527600053
173.0,1.0040490416041443,1.0024266332405876,1.0025843610595238,1.0024253702107198,1.0040482004130409,1.0398841252446078,1.0391015562881027,1.0390907373976763,1.0398951689065192
174.0,1.0040496865825586,1.0024267352464162,1.0025839663483473,1.002425572927617,1.0040489783426134,1.0398873338188817,1.0390919007252577,1.0390818336336753,1.0398984275409928
175.0,1.0040525665793956,1.0024298877834743,1.0025871341965842,1.0024288845152176,1.0040524510340696,1.0398928539077914,1.0390855391310794,1.0390759767416005,1.0399035809393757
176.0,1.0040541638160272,1.0024312160249016,1.0025883131792053,1.0024304580209804,1.0040543292112516,1.0398970189812604,1.039078845965818,1.0390700761822915,1.0399076418506177
177.0,1.0040541801966962,1.0024317086238088,1.0025883916893883,1.002431052495462,1.0040543463063811,1.039895404796988,1.0390678609509423,1.0390593721991161,1.039904880936298
178.0,1.0040543515692013,1.0024325571691466,1.0025892139174144,1.0024319709648946,1.0040546869664368,1.039895134346837,1.0390595334683712,1.0390514832429312,1.039904019705358
179.0,1.00405400617495,1.0024329444036375,1.0025895868732095,1.00243243586064,1.0040543891699947,1.0398953233289665,1.0390509484052777,1.0390434421295656,1.0399034694289087
180.0,1.004051567300841,1.0024327631183105,1.0025895981549082,1.0024322834216772,1.0040518861519216,1.0398950823033022,1.0390424178538373,1.0390356797700169,1.0399027940904233
181.0,1.004050122652281,1.002432931866276,1.002590111111545,1.0024325381727475,1.0040505894405862,1.0398950107940717,1.039036071077916,1.0390298802304243,1.0399021953926126
182.0,1.0040492460080914,1.002434257706759,1.0025922398001397,1.0024340686464703,1.0040496948276079,1.0398975573716773,1.0390354281751921,1.0390295824118128,1.0399044748396122
183.0,1.0040484770770757,1.0024348859952235,1.0025933064742862,1.0024348183519292,1.0040490083819138,1.0399004363501116,1.039032817398877,1.0390274029033064,1.039906761342072
184.0,1.004048168481089,1.0024358497141834,1.002594611465742,1.0024359386930644,1.0040489353125053,1.0399041772440663,1.0390301138873408,1.0390252927522343,1.0399101577945722
185.0,1.0040479980771644,1.0024371257306137,1.0025962935501436,1.0024373272925449,1.0040489349766053,1.0399079125521813,1.0390290141203056,1.039024654616203,1.0399135007992808
186.0,1.0040479933095265,1.002438773684178,1.0025983614187268,1.0024389870119046,1.0040490572756136,1.039911716743368,1.0390292509814731,1.0390253800636935,1.0399170522845758
187.0,1.0040479874271269,1.0024409064676454,1.0026011852115935,1.002441178208465,1.0040490888635902,1.0399159929873565,1.0390315242463821,1.0390282771664021,1.039920978709796
188.0,1.0040480428977567,1.0024423301796437,1.0026031064426841,1.002442681895841,1.004049207515207,1.0399202896519217,1.0390331931508883,1.0390302619085268,1.039925013971383
189.0,1.004047546705665,1.0024443665528542,1.0026062903592572,1.0024448263580985,1.0040486500047825,1.0399240204758458,1.0390362525410803,1.0390337973799666,1.0399285871293675
190.0,1.0040473126599536,1.002445652329964,1.0026080646976747,1.0024460813217884,1.0040483823874926,1.0399271725738373,1.0390366458813503,1.0390345709602442,1.0399315494852985
191.0,1.004046796352813,1.0024468160147697,1.0026097102212912,1.002447253155797,1.0040478981356746,1.0399297421257818,1.0390373386944618,1.039035674671802,1.0399336393811889
192.0,1.0040459895817029,1.0024479263323882,1.002611382144913,1.0024483524360088,1.004047132090763,1.0399318786615537,1.0390383025591157,1.0390370466780914,1.0399354424959475
193.0,1.004044913222167,1.0024489483026175,1.0026131297336254,1.0024494480340735,1.0040461773244125,1.0399339733367665,1.0390399504172454,1.0390390748710003,1.0399372822357738
194.0,1.0040437749177444,1.0024499847490576,1.0026149428949402,1.0024505456363768,1.004045126104716,1.0399362771731304,1.039042404721117,1.0390417607600335,1.0399392695932244
195.0,1.0040426287301276,1.0024510340611912,1.0026167866602713,1.0024516031285347,1.004043966342798,1.039938967400611,1.0390455882981338,1.039045226286582,1.0399416947034916
196.0,1.004041607885264,1.0024524436607425,1.002619218237819,1.0024531031577193,1.0040429312088708,1.0399428256620513,1.0390508737207997,1.0390508223774522,1.039945357375619
197.0,1.0040408715279963,1.0024534459158148,1.0026209146538143,1.0024541524248964,1.004042195440868,1.0399466437546978,1.0390554210020606,1.0390555573456672,1.039948978216289
198.0,1.0040404481026979,1.0024549419021302,1.002623250627225,1.002455676312788,1.0040417686134862,1.0399515003870656,1.0390611352679417,1.0390615184257246,1.0399536657520645
199.0,1.0040401211313128,1.002456016475878,1.0026249537924885,1.0024567951459986,1.004041424525564,1.0399560213631047,1.0390666603417855,1.0390672428086183,1.0399579531679726
200.0,1.0040398137862898,1.002457208994485,1.0026267859196498,1.0024579979257315,1.0040411573660992,1.0399604822838877,1.0390717560081704,1.0390725048354896,1.0399622123789343
201.0,1.004039494334532,1.0024584289731584,1.0026286612306599,1.002459211967371,1.004040810617763,1.0399646493825876,1.0390772976579623,1.0390781898955788,1.0399662299860135
202.0,1.0040391204518895,1.0024596306016254,1.0026305133607987,1.0024603939066121,1.0040404111006678,1.0399686370126895,1.0390830666501145,1.0390840600341487,1.0399700866456036
203.0,1.004038696268933,1.002460756891816,1.0026323373885897,1.0024615205532288,1.0040399629816763,1.0399724716906644,1.0390888364037527,1.0390899436405723,1.0399738862637693
204.0,1.0040382353970096,1.0024617873903001,1.0026340295142786,1.0024625808947358,1.0040394886132118,1.039976217859797,1.039094555396493,1.0390958028536954,1.0399775776064586
205.0,1.0040377416133213,1.0024627560744659,1.0026356409843453,1.0024635465746967,1.004038988350751,1.0399798562809122,1.0391002499893671,1.0391016246677311,1.0399811933413716
206.0,1.0040372642688054,1.002463629261919,1.0026371399341323,1.002464427123703,1.0040384815130157,1.0399834100806156,1.0391058977031322,1.039107385421708,1.039984710608543
207.0,1.0040368803940178,1.0024643488816969,1.002638359000191,1.0024651554756117,1.0040380854003619,1.0399868357386184,1.0391114846647793,1.0391130815083824,1.0399880723933241
208.0,1.0040361587382332,1.002465357601499,1.0026402585616492,1.0024661916227202,1.0040372565998743,1.039990291498561,1.0391181420331237,1.0391199271370442,1.039991818792025
209.0,1.0040357635614943,1.0024660069935827,1.0026414059461064,1.0024668454931889,1.0040368235407324,1.0399934810657159,1.03912367997372,1.0391254828358651,1.0399949866906273
210.0,1.0040353410642064,1.0024665366572587,1.0026422959738113,1.0024673064589078,1.0040363862719417,1.039996329176338,1.039127906965519,1.0391296298204231,1.0399976874536498
211.0,1.0040349631702656,1.002466979340532,1.0026430923984484,1.0024677151295518,1.0040359887930537,1.0399989224423136,1.039132718396832,1.0391344842875292,1.0400002178551198
212.0,1.0040338748852091,1.0024671400657463,1.0026438397690045,1.0024678526869197,1.0040348260384777,1.0400009998794082,1.0391373976180074,1.0391391712311286,1.040002492451251
213.0,1.0040332904115747,1.0024673443969816,1.0026443873598256,1.0024680436850766,1.004034239304821,1.0400030525717499,1.0391416678323049,1.0391433942125607,1.040004519312618
214.0,1.0040332146106206,1.0024678272966885,1.0026451480028589,1.0024684675555393,1.0040341139177633,1.0400066978996967,1.0391467723053418,1.0391484864560978,1.0400081132768544
215.0,1.004033043214429,1.00246814827825,1.0026457130226094,1.002468752646212,1.0040338840797642,1.040009589632163,1.0391519212883795,1.039153542439659,1.0400110275046488
216.0,1.0040329608641598,1.0024684853836052,1.0026462638829814,1.002469059568425,1.0040337677305167,1.0400124162389912,1.0391568506297475,1.039158380848969,1.040013849442861
217.0,1.0040328880948706,1.0024689665031257,1.002647044911347,1.0024695055043595,1.0040336692456846,1.0400151961498376,1.0391614324047922,1.0391628811030256,1.0400166760777865
218.0,1.004032883656819,1.0024693057961434,1.00264759590024,1.0024698275575312,1.0040336210275504,1.040017644340408,1.0391661033974073,1.0391675235453817,1.0400192111969515
219.0,1.0040327851303452,1.0024696609604606,1.0026482529205907,1.0024701605931525,1.0040334629416126,1.0400202337789484,1.0391703381974176,1.0391716731437606,1.0400218715622478
220.0,1.0040327702485377,1.002469935487457,1.002648735258026,1.0024704215900264,1.0040333976865878,1.040022363712091,1.0391746654966185,1.0391759314144464,1.0400240912242513
221.0,1.0040324664542162,1.0024699695903796,1.002649002632209,1.0024703958401875,1.0040329840391595,1.0400242557025547,1.039178485698952,1.039179739683197,1.0400262736986619
222.0,1.0040323203224724,1.0024700949658718,1.002649288131852,1.0024704876080557,1.0040327936908149,1.0400258161953755,1.039182106822679,1.0391832837741968,1.0400279867635545
223.0,1.0040321649181818,1.0024701783610914,1.0026495077680875,1.0024705487259802,1.004032597548395,1.040027293019772,1.0391853135681173,1.0391864523163397,1.040029584395592
224.0,1.0040319774679718,1.0024702023067722,1.0026496504979243,1.0024705605061563,1.0040324075851426,1.0400288277607943,1.0391878237014107,1.0391888081798462,1.0400311015995143
225.0,1.0040318497075829,1.0024701856947118,1.0026497264628091,1.0024705380628334,1.0040322807452398,1.040029890070786,1.0391905951531695,1.039191527152645,1.040032243325335
226.0,1.0040317351293808,1.002470145882924,1.0026497613658674,1.0024705015085824,1.00403217303826,1.0400309656028806,1.0391930365415625,1.0391938678652068,1.0400333305721643
227.0,1.0040315969334583,1.0024699900350507,1.0026496632909652,1.0024703456444202,1.0040320350508027,1.0400321741784586,1.0391949758831813,1.0391956995303866,1.0400345647774483
228.0,1.0040315050094861,1.0024698565512993,1.0026495609440906,1.0024702077585763,1.0040319392640797,1.04003296655296,1.0391971173260246,1.0391977416680724,1.04003536119582
229.0,1.0040314163622976,1.0024697127194826,1.002649432195577,1.0024700609370527,1.0040318397027064,1.0400337354292573,1.0391990739375554,1.039199568049029,1.040036144033205
230.0,1.0040313130709038,1.0024694678389878,1.0026491729278224,1.0024697910791824,1.0040316972800984,1.040034867434619,1.0392008271944453,1.0392011653805526,1.04003734080545
231.0,1.0040312604598012,1.0024692713460033,1.0026489507598102,1.0024695727276263,1.0040316036566013,1.0400355401922001,1.0392025781097043,1.0392027982995597,1.0400380863216732
232.0,1.0040312316095186,1.0024690935858587,1.0026487379431606,1.0024693682377759,1.004031521896145,1.0400362491692006,1.0392041952684494,1.0392042900841365,1.0400388126445317
233.0,1.0040312740751522,1.002468873527134,1.0026484477472064,1.0024691202161755,1.004031499830906,1.0400373898229591,1.0392056154684268,1.039205612108647,1.0400400260298721
234.0,1.004031333466529,1.0024686968201466,1.0026481993582403,1.0024689108390414,1.0040315036031657,1.0400380957501212,1.0392070606415842,1.0392069495780563,1.0400408366131315
235.0,1.0040314148580998,1.002468545364594,1.0026479768579657,1.0024687353901345,1.0040315370581463,1.0400388271553869,1.0392083678383333,1.0392081521605745,1.0400416429166868
236.0,1.0040315943840759,1.002468378824837,1.002647704395923,1.0024685472710175,1.004031692179463,1.0400398741444585,1.039209438708727,1.0392091154249128,1.0400427754619244
237.0,1.0040317615846928,1.0024682376473824,1.002647462940985,1.0024683876380769,1.0040318311190832,1.0400405043360106,1.039210522621089,1.0392101097179811,1.0400434860223287
238.0,1.0040320045166267,1.0024680823825782,1.0026471750697419,1.0024682205867796,1.0040320732613213,1.0400413650739133,1.0392113090615636,1.0392108168376122,1.0400444145486956
239.0,1.0040322135315374,1.0024679564629349,1.0026469375048324,1.002468083662149,1.0040322728479465,1.0400419078269951,1.0392121254785927,1.0392115576401089,1.0400450147419773
240.0,1.0040322745742287,1.0024676163890083,1.0026463484315453,1.0024676758107707,1.0040323333085572,1.0400416717635783,1.0392116873310042,1.039211062103951,1.0400448063977843
241.0,1.004032334094302,1.0024674069227941,1.0026460327044588,1.0024674577227184,1.0040323975151875,1.0400414868579264,1.0392117642603007,1.039211058987445,1.0400446305270803
242.0,1.0040323536034572,1.0024671768203746,1.0026457258934363,1.002467240776351,1.0040324027284744,1.0400415760825799,1.039211767311684,1.0392109884480407,1.040044769328373
243.0,1.0040323731915763,1.0024669757660492,1.00264544126729,1.002467042532599,1.0040324202136903,1.0400414648695562,1.039211710177775,1.039210869890486,1.0400447106535429
244.0,1.0040324713020183,1.0024665916548126,1.002644824656282,1.0024666357559868,1.0040325086817492,1.0400415692876976,1.0392113459225187,1.039210432499908,1.0400448397615316
245.0,1.0040325096126554,1.0024663707729264,1.0026445038478284,1.0024664117051802,1.0040325356595157,1.0400415225577315,1.039211215087754,1.0392102350416528,1.0400448058376217
246.0,1.0040325783525772,1.0024661994450021,1.0026442553861363,1.002466251486968,1.0040325928028169,1.040041728179501,1.0392111628568859,1.039210124501383,1.0400450581760197
247.0,1.004032652527248,1.0024660342721106,1.0026440066965212,1.0024660942702799,1.004032659065662,1.04004178923904,1.0392110301765463,1.0392099263378378,1.040045168425669
248.0,1.0040330141961924,1.0024659354655534,1.0026437029558193,1.002465978712125,1.0040330260108206,1.0400421165385014,1.0392107455526862,1.0392095879014205,1.040045496897854
249.0,1.0040331951155772,1.0024658268288762,1.002643484750895,1.002465873943623,1.0040331975062835,1.0400422236834728,1.0392105311169042,1.0392093222834162,1.0400456092164796
250.0,1.004033246495149,1.0024655570274246,1.0026431100431215,1.002465631114394,1.0040332424141782,1.040041971286607,1.0392096279909961,1.0392083666094403,1.0400453550398994
251.0,1.004033331572744,1.0024654088608325,1.0026428663661662,1.0024654822361179,1.0040333260745833,1.0400417090406469,1.0392090132981837,1.039207702906786,1.0400451103211794
252.0,1.0040333862369384,1.0024652324503185,1.0026425710525748,1.0024652987650724,1.0040333735759859,1.0400415116760835,1.039208360161993,1.039206994982546,1.0400449458680368
253.0,1.004033445616536,1.002465045478661,1.0026422647133937,1.0024651099807653,1.0040334329417702,1.0400413075472277,1.0392076205012903,1.0392062111076221,1.0400447604558465
254.0,1.004033518839538,1.0024648633153455,1.002641961957986,1.0024649290713283,1.004033509005899,1.0400411223598887,1.0392068534465617,1.0392054105958433,1.0400445863149121
255.0,1.0040335788179309,1.0024647184369193,1.0026417187980432,1.0024647812239882,1.0040335708871377,1.040040906437531,1.0392061188739057,1.0392046389067817,1.0400443758501432
256.0,1.004033747819772,1.0024645284433793,1.0026413497347664,1.0024645881422225,1.0040337482707615,1.040040827879563,1.0392051308201053,1.0392036206412476,1.0400442524911413
257.0,1.0040338419421957,1.0024643967081677,1.0026411092011667,1.002464450586253,1.004033843509285,1.040040641303174,1.0392043464815668,1.0392028094959131,1.0400440557070825
258.0,1.0040339317150535,1.0024642888959028,1.0026408984997346,1.0024643359047047,1.0040339283645816,1.0400404811597912,1.0392035762836218,1.03920201036737,1.040043895487447
259.0,1.0040340112799484,1.0024641942073682,1.0026407154108903,1.0024642374955495,1.0040340051299352,1.0400402722227995,1.0392027791442136,1.039201186168891,1.0400436835109186
260.0,1.0040340748786218,1.0024640201315214,1.0026404064628847,1.0024640647430234,1.0040340825218224,1.0400398399059694,1.0392015424834604,1.0391999415511604,1.0400432337587242
261.0,1.0040341053840092,1.0024639120368097,1.002640225646455,1.0024639557999315,1.004034120295196,1.0400394623485778,1.039200586982067,1.0391989781053665,1.0400428576215777
262.0,1.0040341260181183,1.0024638165540705,1.0026400671768152,1.002463863280772,1.0040341478084513,1.0400391187808355,1.0391996673975339,1.0391980496481033,1.0400425184981905
263.0,1.0040341404667006,1.0024637277887547,1.0026399237794204,1.0024637809245047,1.0040341674794357,1.0400388119969433,1.0391987881360818,1.0391971618963878,1.040042224962816
264.0,1.0040341494935383,1.0024636441027397,1.0026397931267108,1.0024637067329791,1.004034185032089,1.0400385394052711,1.0391979452505284,1.0391963118080656,1.0400419743081668
265.0,1.0038739982154372,1.002480873951614,1.0026070733066355,1.0024958345641515,1.003888993409633,1.038537650860638,1.0392323944835666,1.0392133809456385,1.0393831730091183
266.0,1.0038939088543593,1.0025002512799452,1.002644487084539,1.0025299405850636,1.0039259312020874,1.0385346149256494,1.0392676278609634,1.0392274573231866,1.039412620589421
267.0,1.0039013417792042,1.0025077700971363,1.0026592582820024,1.002542264322133,1.0039414162190787,1.0385324123837616,1.0392723103444708,1.0392263443748804,1.0394164139626112
268.0,1.0039009854131664,1.0025072258327825,1.0026577701504542,1.0025421461213666,1.0039418801605928,1.0385315336660235,1.039272374511356,1.0392222500198331,1.0394132677577979
269.0,1.003894946054599,1.0025003755861162,1.002645749154654,1.002532096055178,1.0039324258592366,1.0385329902882263,1.039263587215634,1.0392137137478046,1.039401814254948
270.0,1.0038864468628563,1.002487615702066,1.0026233728218723,1.002508898694622,1.0039138566633719,1.0385362514317518,1.0392482415293016,1.0392028185855586,1.0393903259179733
271.0,1.0038755897338822,1.002472000880106,1.0025958253048002,1.0024831631172348,1.003891804731531,1.0385416591239174,1.039236332900306,1.0391896902085132,1.0393795803026646
272.0,1.003866644998128,1.002458002741385,1.0025713939592793,1.0024573605705303,1.0038702226710239,1.0385476370370175,1.0392260363455275,1.0391768647414603,1.0393735230994847
273.0,1.0038610301629158,1.0024461469668264,1.0025513782261593,1.0024358765036916,1.0038543703051606,1.0385539390842031,1.0392225815374583,1.0391668904895361,1.0393726022131127
274.0,1.0038607837946538,1.0024400007220664,1.0025398260820382,1.0024233791487596,1.0038460565412015,1.0385617082212006,1.0392230771067805,1.0391602609945008,1.039376828590573
275.0,1.003866341743173,1.0024408393681064,1.0025360036622817,1.0024182960913222,1.003846105202062,1.0385718298321163,1.0392295826555757,1.0391594339569605,1.0393859284260736
276.0,1.0038736943670965,1.0024445899386316,1.0025346048734423,1.0024151175530165,1.003848617080443,1.0385858440520885,1.039239569586471,1.0391645848652793,1.039399301417305
277.0,1.0038822352915464,1.0024499634171318,1.0025351508719988,1.0024126774547353,1.0038509414474028,1.0386027947314993,1.0392521258112928,1.0391750740179817,1.0394153850766827
278.0,1.0038905691445568,1.002454224039117,1.002532811761534,1.002409268932979,1.003852491259213,1.0386240248605374,1.0392646390248472,1.0391893195841007,1.0394331596637694
279.0,1.00389842795072,1.0024579995479532,1.002528553987727,1.002403639358177,1.003852873976959,1.038647729196636,1.0392773335275736,1.0392059552230255,1.0394516882028335
280.0,1.0039046523150685,1.0024594089851269,1.0025218446887703,1.0023952333410313,1.003850479498569,1.0386737198617224,1.0392886025429051,1.039222860006744,1.0394705549887187
281.0,1.0039104567135633,1.0024595776400538,1.0025125923807436,1.0023842752922103,1.0038465221757094,1.0387014628968934,1.0392991385376487,1.0392415007349245,1.0394887131454182
282.0,1.0039170339161523,1.0024593064026952,1.0025017070529747,1.002371664427056,1.0038415853812013,1.0387293176177919,1.0393063224959234,1.0392576385810368,1.0395031599132967
283.0,1.0039247132162668,1.0024596192984123,1.0024921303065186,1.0023600202350411,1.0038368059036384,1.0387591963168348,1.0393172859748614,1.0392806465769926,1.0395231576188484
284.0,1.0039342931331385,1.0024610644130674,1.0024829229962557,1.0023479053220377,1.0038317800027186,1.0387910192365972,1.039329378186755,1.0393063437546155,1.0395426463249955
285.0,1.0039449366401283,1.0024636595891887,1.0024754401651643,1.002337645381067,1.003827489887181,1.0388259271385603,1.0393464487668214,1.0393396586334986,1.0395682761011584
286.0,1.0039557122135498,1.0024667224004367,1.0024690509873637,1.0023283508678311,1.0038229359697033,1.038864041393148,1.039369103608061,1.0393809795035251,1.0395989654216615
287.0,1.0039698630926912,1.0024716524347788,1.0024640334999735,1.0023195619520904,1.0038186427171116,1.038904380161338,1.0393955360374691,1.0394269047907747,1.039632313114721
288.0,1.0039831125248073,1.00247629324176,1.002458899629788,1.0023112809138848,1.0038139166334212,1.0389514295552778,1.0394327284248541,1.0394836974407717,1.0396770464668303
289.0,1.0039966586140099,1.0024810473215349,1.0024557151470868,1.0023047396001534,1.0038100270481942,1.0390039952385577,1.0394799040261027,1.0395492242487137,1.0397310219156488
290.0,1.0040102392589498,1.0024860712588948,1.002453044108355,1.0022990058500947,1.0038064239212983,1.0390620179136272,1.0395380063559436,1.0396223832550224,1.0397942733505372
291.0,1.0040237470199618,1.0024918383997619,1.0024518209376505,1.002294990865037,1.00380329568596,1.0391257856353298,1.0396064431254322,1.0397014528847257,1.0398672812554397
292.0,1.0040377919170091,1.0024976897122866,1.002451482720854,1.0022917225221029,1.0038000421737463,1.0391956773301316,1.03968637931877,1.0397847174816792,1.0399498809638392
293.0,1.0040512766742222,1.0025035019013493,1.0024518470104318,1.0022896209583745,1.0037981331073094,1.0392703481713617,1.0397778125755432,1.039871063663708,1.0400420127580507
294.0,1.0040643791749513,1.0025092912529083,1.0024535955882297,1.0022898969793161,1.0037971922376911,1.0393502013763078,1.0398789028050865,1.0399576598687146,1.0401422351742027
295.0,1.0040777216799,1.002516019227468,1.0024576440726058,1.002291367738373,1.0037968547644545,1.0394314716687834,1.0399862461235043,1.0400409986174026,1.040247331291329
296.0,1.0040876573086994,1.0025211069033255,1.0024600664205399,1.0022926909779908,1.0037951697146172,1.0395159179650224,1.0401001269958892,1.0401208091652887,1.0403577675600495
297.0,1.0040967312703013,1.0025263083318114,1.002465693611018,1.0022971137150425,1.0037964251086111,1.0395983775782132,1.040214987163205,1.040190320430555,1.040467566343809
298.0,1.00410287267392,1.0025300928664325,1.002470632485082,1.0023012108933278,1.0037964602323592,1.0396783862834722,1.0403279049306182,1.0402495396786196,1.0405749005491776
299.0,1.0041062261486136,1.0025327414209086,1.0024759600908566,1.0023063019605443,1.0037975561138899,1.03975274173444,1.0404350655094814,1.0402942740080625,1.04067526271101
300.0,1.0041067571616062,1.0025349461182045,1.0024817589935706,1.0023120068503426,1.0037995476652788,1.0398214559867565,1.0405341828481043,1.0403239458162585,1.0407661887411017
301.0,1.0041061163933984,1.0025364101971375,1.0024883866101346,1.002319375667012,1.0038026410086274,1.0398827166042246,1.040622931723491,1.040337780813247,1.0408460169268714
302.0,1.0041041484890176,1.002537696800553,1.0024956044944775,1.0023274375900955,1.0038069064538624,1.039935764146327,1.0406994755159202,1.0403359594688362,1.040912884870839
303.0,1.0040997079870964,1.0025380158672088,1.0025035110424299,1.0023363799688172,1.0038123816729743,1.0399810903173476,1.040764443614202,1.040321202380886,1.0409673507770623
304.0,1.0040946435023153,1.0025383815818256,1.002510957371969,1.0023450117130632,1.0038174479605986,1.0400160561666263,1.0408114935470891,1.0402872991351233,1.041001997304985
305.0,1.004089496941092,1.002538812789591,1.0025197637304282,1.0023552624003003,1.0038244649008112,1.0400429330872312,1.0408463502981544,1.0402437523324273,1.0410248401294877
306.0,1.0040838421656928,1.0025389824945872,1.0025276452168246,1.0023646360507452,1.0038304173540806,1.040059143811697,1.040864445041672,1.0401850243121031,1.0410282407723501
307.0,1.0040775710790066,1.0025393862876326,1.0025367815366462,1.0023753572399527,1.0038383376167264,1.0400677964064384,1.0408721689557032,1.0401214144427249,1.0410214259215733
308.0,1.0040708378467174,1.0025394774223393,1.0025450069184512,1.002384976115416,1.0038448534058788,1.0400674000278265,1.0408655133871967,1.0400480354777846,1.0409994580805628
309.0,1.004064451819006,1.0025397475393163,1.002553057243495,1.0023945605452735,1.003851668054811,1.0400583993316632,1.0408462499511832,1.0399682750146932,1.0409647096955654
310.0,1.0040582229465396,1.0025401617896346,1.0025620492253122,1.0024052542343393,1.003859849621671,1.0400451786670524,1.0408218399984062,1.0398900336271428,1.0409255253621215
311.0,1.0040515922140616,1.002540440144768,1.0025699374086274,1.0024147018325844,1.003866879181579,1.0400246055276456,1.0407869572928716,1.0398075951876455,1.0408750963068003
312.0,1.00404463965655,1.0025405818495592,1.0025787510970807,1.0024252209833715,1.0038751276060613,1.0400016494875153,1.0407498949427656,1.03973049335098,1.0408236777866426
313.0,1.0040376119824994,1.002540104576391,1.0025860338683699,1.0024342915619742,1.0038822289388196,1.0399733435277099,1.0407059057500627,1.0396519596019016,1.0407654553660788
314.0,1.0040300747441218,1.0025396822132484,1.0025940926939911,1.0024444027336676,1.0038902175819797,1.0399442379269337,1.040662102602422,1.0395798792299584,1.0407087112796714
315.0,1.0040231646853832,1.0025391579221372,1.002600829690774,1.002453045206242,1.0038969545247336,1.0399113353234903,1.0406143289465135,1.0395091827531948,1.0406484302387147
316.0,1.0040161597581743,1.0025389645316567,1.0026085050626832,1.002462523888451,1.0039045485494047,1.0398794389833383,1.0405693867972474,1.0394450985203738,1.040592135946457
317.0,1.0040091190381484,1.0025378939675245,1.0026145820695622,1.0024705614071558,1.0039110366027884,1.0398449965930443,1.040522241678539,1.0393840230431184,1.040534369172973
318.0,1.004001082074706,1.0025363082503618,1.002620965700063,1.002479178422734,1.0039182776857456,1.039811686164284,1.0404799455021387,1.0393292415722761,1.0404818724564922
319.0,1.0039945315373606,1.0025352992267822,1.0026256804542553,1.0024856996980474,1.003923318958622,1.0397758445708403,1.0404328132961107,1.039276522522983,1.040426292393447
